ID,Name,Maker,Category,Sub_Category,Sub_Sub_Category,Sub_Sub_Sub_Category,Cost,Volume(ml),Alcohol_By_Volume,Aroma,Color,Deposit,Origin,Region
714519,GOLD OMACHI DAIGINJO JUNMAI SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,16.14,300,16.2,,,0.1,JAPAN,
153288,GOLD OMACHI JUNMAI DAIGINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,38.35,720,16.2,,,0.1,JAPAN,
797830,GRANVILLE ISLAND OSAKE NIGORI SPARKLING,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,SPARKLING,,20.77,500,12.5,,,0.1,CANADA,BRITISH COLUMBIA
486340,HAKKAISAN - DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,70.33,720,15.5,,,0.1,JAPAN,
756597,HAKKAISAN - HONJOZO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,22.98,720,15.5,,,0.1,JAPAN,
760413,HAKKAISAN - JUNMAI GINJYO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,32.67,720,15.5,,,0.1,JAPAN,
760412,HAKKAISAN - SEISHU,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,19.57,720,15.5,,,0.1,JAPAN,
285890,HAKKAISAN - SPARKLING NIGORI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,SPARKLING,,16.48,360,15.0,,,0.1,JAPAN,
285924,HAKKAISAN - SPARKLING NIGORI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,SPARKLING,,30.57,720,14.5,,,0.1,JAPAN,
283960,HAKKAISAN - TOKUBETSU JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,45.32,1800,15.5,,,0.25,JAPAN,
794115,HAKURAKUSEI JUNMAI DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,51.09,720,16.0,,,0.1,JAPAN,
577122,HAKURAKUSEI JUNMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,32.43,720,16.0,,,0.1,JAPAN,
756613,HAKURAKUSEI TOKUBETSU JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,28.7,720,16.0,,,0.1,JAPAN,
12849,HAKUTSURU,RIVER VALLEY BEVERAGE,WINE -- SAKE,SAKE,NOT SPARKLING,,8.24,720,15.5,,,0.1,JAPAN,
733926,HAKUTSURU DRAFT SAKE,RIVER VALLEY BEVERAGE,WINE -- SAKE,SAKE,NOT SPARKLING,,5.23,300,14.5,,,0.1,JAPAN,
733928,HAKUTSURU SAYURI NIGORI SAKE,RIVER VALLEY BEVERAGE,WINE -- SAKE,SAKE,NOT SPARKLING,,6.54,300,12.5,,,0.1,JAPAN,
791928,HAKUTSURU SHO-UNE JUNMAI DAI GINJO,RIVER VALLEY BEVERAGE,WINE -- SAKE,SAKE,NOT SPARKLING,,8.24,300,15.5,,,0.1,JAPAN,
210823,HAKUTSURU SUPERIOR JUNMAI GINJO,RIVER VALLEY BEVERAGE,WINE -- SAKE,SAKE,NOT SPARKLING,,6.74,300,14.5,,,0.1,JAPAN,
784990,HOMARE STRAWBERRY NIGORI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,20.88,500,7.0,,,0.1,JAPAN,
529131,HOUOUBIDEN HIGEBAN JUNMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,36.33,720,16.0,,,0.1,JAPAN,
778466,HOUOUBIDEN KANBASHI JUNMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,36.35,720,16.0,,,0.1,JAPAN,
756600,HOUOUBIDEN PHOENIX 2012 JUNMAI DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,75.82,750,17.0,,,0.1,JAPAN,
775509,HOURAISEN BESHI TOKUBETSU JUNAMI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,24.58,720,15.0,,,0.1,JAPAN,
775510,HOURAISEN BESHI TOKUBETSU JUNAMI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.97,300,15.0,,,0.1,JAPAN,
783695,HOURAISEN BESHI TOKUBETSU JUNAMI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,49.72,1800,15.0,,,0.25,JAPAN,
776943,HOURAISEN GIN JUNMAI DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,98.79,720,15.0,,,0.1,JAPAN,
775508,HOURAISEN KUU JUNMAI DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,58.82,720,15.0,,,0.1,JAPAN,
132753,IINUMA JUNMAI GINJO SAKE KINOENE,DELANCEY DIRECT INCORPORATED,WINE -- SAKE,SAKE,NOT SPARKLING,,11.68,300,15.4,,,0.1,JAPAN,
789727,IKEKAME UNFILTERED JUNMAIDAIGINJO 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,39.03,720,16.0,,,0.1,JAPAN,
783865,IKKI PREMIUM JUNMAI SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,21.33,750,14.0,,,0.1,CANADA,BRITISH COLUMBIA
630210,JIKON-JUNMAI GINJO SENBONNISHIKI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,31.79,720,16.0,,,0.1,JAPAN,
34843,JINRO SAKE,WOOREE TRADING LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,155.85,18000,13.9,,,0.25,JAPAN,
799648,JOTO EIKO FUJI BAN RYU HONJOZO,CHARTON-HOBBS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,18.06,720,15.3,,,0.1,JAPAN,
798950,JOTO JUNMAI,CHARTON-HOBBS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,19.98,720,15.0,,,0.1,JAPAN,
794698,JOYO UMEKOEDA 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,24.73,720,12.0,,,0.1,JAPAN,
733784,JUNBAISHU PLUM SAKE - SAKE HITOSUJI,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,18.43,375,12.0,,,0.1,JAPAN,
917906,JUNMAI DAIGINJO-MASUKAGAMI,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,69.17,720,15.9,,,0.1,JAPAN,
776798,JUNMAI DAIGINJOU SACHIHIME 300ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,17.96,300,16.0,,,0.1,JAPAN,
776923,JUNMAI DAIGINJOU SACHIHIME 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,42.63,720,16.0,,,0.1,JAPAN,
794696,JUNMAI-DAIGINJO JOYO 30 YAMDANISHIK720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,85.59,720,16.0,,,0.1,JAPAN,
794697,JUNMAI-DAIGINJO JOYO 40 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,43.59,720,16.0,,,0.1,JAPAN,
776748,JUNMAIDAIGINJYOU TYOUJIYA 300ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,21.25,300,16.0,,,0.1,JAPAN,
776746,JUNMAIDAIGINJYOU TYOUJIYA 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,44.81,720,16.0,,,0.1,JAPAN,
783532,JUNMAIKAN BY MIKOTSURU,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,6.32,180,16.0,,,0.1,JAPAN,
778914,JYUNMAI KINOKAWA 720,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,25.55,720,15.0,,,0.1,JAPAN,
781790,JYUNMAIDAIGINJYOU REIMEI 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,38.73,720,16.0,,,0.1,JAPAN,
778940,JYUNMAIDAIGINJYOU TYOUJIYA 1.8L,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,94.49,1800,16.0,,,0.25,JAPAN,
776942,KAIUN 'HASE' SAKE LEGEND DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,98.79,720,18.0,,,0.1,JAPAN,
768494,KAIUN IWAIZAKE JUNMAI DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,54.57,720,16.0,,,0.1,JAPAN,
767618,KAIUN IWAIZAKE JUNMAI GINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,31.46,720,16.0,,,0.1,JAPAN,
768427,KAIUN IWAIZAKE JUNMAI GINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,16.66,300,16.0,,,0.1,JAPAN,
770084,KAIUN IWAIZAKE JUNMAI GINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,59.51,1800,16.0,,,0.25,JAPAN,
768492,KAIUN IWAIZAKE TOKUBETSU HONJOZO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,24.48,720,15.0,,,0.1,JAPAN,
768591,KAIUN IWAIZAKE TOKUBETSU HONJOZO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.9,300,15.0,,,0.1,JAPAN,
770083,KAIUN IWAIZAKE TOKUBETSU HONJOZO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,47.95,1800,15.0,,,0.25,JAPAN,
794854,KAIUN TOKUBETSU JUNMAI RYORYO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.46,720,16.0,,,0.1,JAPAN,
1129893,KINJO PREMIUM SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,10.87,300,15.0,,,0.1,JAPAN,
781791,KINOKAWA NIGORIZAKE 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.06,720,15.0,,,0.1,JAPAN,
766869,KIUCHI KIKUSAKARI DAIGINJO KURAHIBIKI 16,HIGH LEVEL IMPORTS,WINE -- SAKE,SAKE,NOT SPARKLING,,40.24,750,16.0,,,0.1,JAPAN,
784073,KODAWARI UMESHU,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,25.34,500,12.0,,,0.1,JAPAN,
180034,KOZAEMON HOUSE JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,18.78,720,15.5,,,0.1,JAPAN,
640789,KOZAEMON HOUSE JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,368.24,18000,15.5,,,0.25,JAPAN,
755391,KOZAEMON HOUSE JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,37.01,1800,15.5,,,0.25,JAPAN,
18010,KOZAEMON JUNMAI DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,55.27,720,16.0,,,0.1,JAPAN,
180075,KOZAEMON OMACHI JUNMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,30.0,720,15.5,,,0.1,JAPAN,
180091,KOZAEMON TOKUJUN MIYAMA,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,26.37,720,15.5,,,0.1,JAPAN,
313239,KUHEIJI - EAU DU DESIR,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,37.05,720,13.0,,,0.1,JAPAN,
337790,KUHEIJI JUNMAI DAIGINJO HUMAN,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,101.72,1800,16.0,,,0.25,JAPAN,
766942,LUCKY GIRL NUERHONG - YUANNIAN,HI-BRIDGE LIQUOR CONSULTING LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,10.14,500,14.0,,,0.1,CHINA,
27193,MANDARIN ORANGE MIKAN SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.14,300,7.0,,,0.1,JAPAN,
759220,MANOTSURU BULZAI GINJO,CHRISTOPHER STEWART WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,8.5,300,15.5,,,0.1,JAPAN,
759222,MANOTSURU CRANE JUNMAI,CHRISTOPHER STEWART WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,6.68,300,15.5,,,0.1,JAPAN,
759223,MANOTSURU DEMON SLAYER,CHRISTOPHER STEWART WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.61,300,15.5,,,0.1,JAPAN,
776502,MANREI DAIGINJO REI 300ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,18.41,300,16.0,,,0.1,JAPAN,
776505,MANREI DAIGINJO REI 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,34.57,720,16.0,,,0.1,JAPAN,
760848,MEIKYOSHISUI SEKI JUNMAI DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,37.41,720,16.0,,,0.1,JAPAN,
773520,MIKOTSURU 'MAJESTIC CRANE' JUNMAI PINK,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,49.72,1800,15.0,,,0.25,JAPAN,
777451,MIKOTSURU 'MAJESTIC CRANE' JUNMAI PINK,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,23.89,720,15.0,,,0.1,JAPAN,
768498,MIKOTSURU JUNMAI DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,53.57,720,16.0,,,0.1,JAPAN,
788322,MIKOTSURU JUNMAI DAIGINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,53.57,720,16.0,,,0.1,JAPAN,
777430,MIKOTSURU JUNMAI GINJO KURO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,28.69,720,15.0,,,0.1,JAPAN,
777431,MIKOTSURU JUNMAI GINJO KURO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,15.19,300,15.0,,,0.1,JAPAN,
777450,MIKOTSURU KINMONNISHIKI JUNMAI-SHU,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,25.85,720,15.0,,,0.1,JAPAN,
745252,MOMOKAWA DIAMOND JUNMAI GINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,8.07,300,14.8,,,0.1,UNITED STATES,OREGON
755502,NAGAI - MIZUBASHO JUMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.47,300,15.0,,,0.1,JAPAN,
459784,NAGAI - MIZUBASHO MIZUAOKI SAKE,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,17.81,720,15.0,,,0.1,JAPAN,
755501,NAGAI - MIZUBASHO MIZUAOKI SAKE,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.19,300,15.0,,,0.1,JAPAN,
857193,NAGAI - OZE BIISUIKA - JUNMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,19.6,500,12.0,,,0.1,JAPAN,
648162,NAGAI GINKESSHO GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,25.52,720,15.0,,,0.1,JAPAN,
102756,NAGAI-TANIGWADAKE SUPER DRY JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,10.69,300,14.0,,,0.1,JAPAN,
792470,NAGASAKI BIJIN JUNMAI-DAIGINJO 720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,43.58,720,15.0,,,0.1,JAPAN,
798947,NIKKAYUKO AKA BERRY SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,13.8,375,9.0,,,0.1,CANADA,BRITISH COLUMBIA
798946,NIKKAYUKO SHIRO JUNMAI SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,13.8,375,11.0,,,0.1,CANADA,BRITISH COLUMBIA
791970,NIWA NO UGUISU - 50 JUNMAI DAIGINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,26.51,720,16.0,,,0.1,JAPAN,
779971,PEACH MOMO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,14.89,300,7.0,,,0.1,JAPAN,
779973,PEAR NASHI SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,14.89,300,7.0,,,0.1,JAPAN,
586958,PEARL MOMOKAWA,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,17.37,750,18.0,,,0.1,UNITED STATES,OREGON
737320,PEARL MOMOKAWA NIGORI JUNMAI GENSHU SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.05,300,18.0,,,0.1,UNITED STATES,OREGON
800661,RECHEERS,PREMIER COASTS TRADING LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,10.04,375,12.0,,,0.1,CHINA,
350587,SAKE ONE - SAKEMOTO PREMIUM JUNMAI SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.13,300,14.7,,,0.1,JAPAN,
732700,SAKEHITOSUJI - 1994 VINTAGE SAKE PRIVAT,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,26.72,300,15.5,,,0.1,JAPAN,
732702,SAKEHITOSUJI - JUNGIN BLACK,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,24.97,720,15.5,,,0.1,JAPAN,
140574,SEISHU - MASUKAGAMI,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,8.09,300,15.0,,,0.1,JAPAN,
710664,SHO CHIKU BAI ORGANIC NAMA,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,8.79,300,15.0,,,0.1,UNITED STATES,CALIFORNIA
599571,SPECIAL JUNMAI PREMIUM SAKE - MASUKAGAMI,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,54.8,1800,15.5,,,0.25,JAPAN,
717884,SPECIAL JUNMAI PREMIUM SAKE - MASUKAGAMI,CENTURY MARKETING CORPORATION,WINE -- SAKE,SAKE,NOT SPARKLING,,11.08,300,15.5,,,0.1,JAPAN,
775505,TAISETSU 'ICE DOME' JUNMAI GINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,27.48,720,15.5,,,0.1,JAPAN,
780144,TAISETSU 'ICE DOME' JUNMAI GINJO,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,54.79,1800,15.5,,,0.25,JAPAN,
28662,TAKA JUNMAI GINJO OMACHI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,35.36,720,16.0,,,0.1,JAPAN,
759386,TAKARA MIO SPARKLING SAKE,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,SPARKLING,,10.29,300,5.0,,,0.1,JAPAN,
506790,TAKARA NIGORI SAKE,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,8.24,375,15.0,,,0.1,UNITED STATES,CALIFORNIA
506774,TAKARA PREMIUM GINJO SAKE,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,8.24,300,15.0,,,0.1,UNITED STATES,CALIFORNIA
259929,TAKARA SHO CHIKU BAI,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.24,750,15.0,,,0.1,UNITED STATES,CALIFORNIA
430967,TAKARA SHO CHIKU BAI,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,158.5,18000,15.0,,,0.25,UNITED STATES,CALIFORNIA
737945,TAKARA SHO CHIKU BAI PREMIUM JUNMAI,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,6.99,300,15.0,,,0.1,UNITED STATES,CALIFORNIA
737946,TAKARA SHO CHIKU BAI PREMIUM JUNMAI,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.99,720,15.0,,,0.1,UNITED STATES,CALIFORNIA
739758,TAKARA SHO CHIKU BAI PREMIUM JUNMAI,D WAY BEVERAGE INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,32.44,1800,15.0,,,0.25,UNITED STATES,CALIFORNIA
768496,TAKASAGO GINJO NAMA CHOZOU SHU,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,14.98,720,15.0,,,0.1,JAPAN,
768597,TAKASAGO GINJO NAMA CHOZOU SHU,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,6.98,300,14.5,,,0.1,JAPAN,
767620,TAKASAGO ISHIKAWAMON JUNMAI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,18.88,720,16.0,,,0.1,JAPAN,
768497,TAKASAGO PLUM SAKE UME,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,33.81,720,12.0,,,0.1,JAPAN,
800705,TAPAIJIU SHAOXING RICE WINE,PREMIER COASTS TRADING LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,9.94,500,16.0,,,0.1,CHINA,
892000,TENGUMAI - JUNMAI DAIGINJO 50,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.24,720,15.5,,,0.1,JAPAN,
891267,TENGUMAI - YAMAHAI JIKOMI JUNMAI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,25.89,720,15.9,,,0.1,JAPAN,
786152,TENZAN BAMBOO JIZAKE SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,39.35,720,18.0,,,0.1,JAPAN,
794522,TENZAN SHICHIDA JUNMAI MUROKA SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.92,720,17.0,,,0.1,JAPAN,
776799,TOKUBETSU JUNMAISHU SACHIHIME 300ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,10.83,300,15.0,,,0.1,JAPAN,
778420,TOKUSEN FUKUTSURU TOKUBETSUJUNMAISYU 720,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,29.71,720,14.0,,,0.1,JAPAN,
749810,TY KU SAKE BLACK SUPER PREMIUM JUNMAI GI,GLAZER'S OF CANADA  LLC,WINE -- SAKE,SAKE,NOT SPARKLING,,17.4,330,15.0,,,0.1,JAPAN,
776937,TY KU SAKE CUCUMBER PREMIUM JUNMAI SAKE,GLAZER'S OF CANADA  LLC,WINE -- SAKE,SAKE,NOT SPARKLING,,13.63,330,12.0,,,0.1,JAPAN,
759832,TY KU SAKE INFUSIONS COCONUT NIGORI,GLAZER'S OF CANADA  LLC,WINE -- SAKE,SAKE,NOT SPARKLING,,13.65,330,12.0,,,0.1,JAPAN,
749806,TY KU SAKE SILVER PREMIUM JUNMAI SAKE,GLAZER'S OF CANADA  LLC,WINE -- SAKE,SAKE,NOT SPARKLING,,13.65,330,15.0,,,0.1,JAPAN,
749812,TY KU SAKE WHITE ULTRA PREMIUM JUNMAI DA,GLAZER'S OF CANADA  LLC,WINE -- SAKE,SAKE,NOT SPARKLING,,50.37,330,15.5,,,0.1,JAPAN,
778419,TYOUTOKUSEN FUKUTSU KINPAKU 1.8L,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,78.73,1800,15.0,,,0.25,JAPAN,
776636,TYOUTOKUSEN NAGASAKI BIJIN DAIGINJO 1.8L,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,102.49,1800,17.0,,,0.25,JAPAN,
776640,TYOUTOKUSEN NAGASAKI BIJIN DAIGINJO720ML,1892708 ALBERTA LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,51.9,720,17.0,,,0.1,JAPAN,
870923,UMI BLU PREMIUM GINJO SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,11.11,300,15.0,,,0.1,JAPAN,
777891,YAMAGATA MASAMUNE - JUNMAI GINJO,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,32.62,720,16.0,,,0.1,JAPAN,
28373,YAMAGATA MASAMUNE - JUNMAI GINJO OMACHI,THAT'S LIFE GOURMET LTD.,WINE -- SAKE,SAKE,NOT SPARKLING,,48.0,720,16.0,,,0.1,JAPAN,
256008,YAMAHAI JUNMAI GINJO PREMIUM SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,32.31,720,16.4,,,0.1,JAPAN,
176693,YAMATOGAWA - RASHIKU DAI-GINJO SAKE,DELANCEY DIRECT INCORPORATED,WINE -- SAKE,SAKE,NOT SPARKLING,,14.3,300,16.5,,,0.1,JAPAN,
11288,YAMOTOGAWA-KARAKUCHI JUNMAI SAKE,DELANCEY DIRECT INCORPORATED,WINE -- SAKE,SAKE,NOT SPARKLING,,49.18,1800,15.5,,,0.25,JAPAN,
766382,YK3 YU JUNMAI ALL KJI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.49,375,14.0,,,0.1,CANADA,BRITISH COLUMBIA
765982,YK3 YU JUNMAI SAKE,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.49,375,14.0,,,0.1,CANADA,BRITISH COLUMBIA
766383,YK3 YU NIGORI,SAKE GAMI CORP.,WINE -- SAKE,SAKE,NOT SPARKLING,,12.49,375,14.0,,,0.1,CANADA,BRITISH COLUMBIA
797527,YNG KOME DRY THE CAN,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,4.48,180,15.5,,,0.1,JAPAN,
565184,YOSHI NO GAWA 1.8L PREMIUM SAKE,BLUE NOTE WINE & SPIRITS INC.,WINE -- SAKE,SAKE,NOT SPARKLING,,57.72,1800,15.0,,,0.25,JAPAN,
